,text,meta_text
461,"i am looking to buy it for my brother . he is six foot two , will this bike accomodate his height ? ",inquire
462,"it sure will . i'm six feet myself , and the seat is adjustable . ",inform
463,"like i said i am very interested , but the price is a little too high for me . can you take an offer of $1 , 200 ? ",counter-price
464,"brand new the bike is $2300 , i'm already giving a huge discount on it even though i've only ridden it 2-3 times . ",vague-price
465,but i'm willing to meet you halfway on your offer . what about $1350 ? ,counter-price
466,"sounds reasonable , would you be able to deliver it at that price ? ",agree
467,"i can look into it , as long as i don't have to ship out of the country i should be able to include shipping . ",agree
468,<end>,<end>
469,hey are you still selling the lg ? ,intro
470,i sure am ,agree
471,great . does it have a good esn ? and what kind of condition is it in ? ,inquire
472,"yes it does i can give it to you before you purchase so you can look it up or we can meet at the phone store and verify , your choice . i actually only used it for a month while i was waiting to be able to get a new phone on my contract so it is brand new . it is in a new real tree otter box that i will include as well . ",inform
473,the only thing is that the price is a little too high . that's close to the price when new . how about 80 ? ,init-price
474,"well this phone is selling for 180 new , the otter box is new and was 60 all of the movies cost about another 40 so i will tell you what , i can come down to $140 if you can get it today . ",counter-price
475,"i'm not really interested in the movies but i would like the otter box case . how about we meet the middle , 120 with the otter box , and i'll come to pick it up . ",counter-price
476,ok i can do 120 as long as you can come today . ,agree
477,<end>,<end>
478,"hello , are you looking to buy a sweet blue roller chair ? ",intro
479,i sure am ,intro
480,"awesome , i have just the chair for you ! it's a great deal at just $20 if you come get ti today i'll drop the price a bit ",init-price
481,i can stop by today . how much are you willing to negotiate for ? ,vague-price
482,i was thinking 20 but if you get here fast i'd consider doing 15 ,counter-price
483,"ok , $15 sounds great . i can stop by within the hour . ",agree
484,<end>,<end>
485,hello . is there a pool on the property ? ,inquire
486,sorry there is no pool but this is a good house in a very good location and the price is reasonable . ,inform
487,the price seems really steep for 3 bedrooms . are the schools good and are there a lot of children in the neighborhood ? ,inquire
488,the price might seem high but that's really the market value in this area for a single-family house of this size ,vague-price
489,are the appliances included and is it an upgraded kitchen ? ,inquire
490,yes and comes with appliances which are new because it has been recently remodeled . ,inform
491,the most i could really do is $1600 ,init-price
492,i can go down to 2700 ,counter-price
493,yea i think we're too far a part and nothing is striking me as very special about the property . no info on the the rating of schools and the like . ,disagree
494,<end>,<end>
495,hi are you interested in the galaxy pocket ? ,intro
496,"yes , i am . but $25 seems a bit steep for an old phone . can you come down on the price a bit ? ",init-price
497,the phone is in new condition and cmes with all of the original accessories in the box . i would like to stick close to $22 ,counter-price
498,$18 and i'll come by and pick it up myself so you don't have to pay shipping on it . ,counter-price
499,$19 and you have yourself a deal ! i will even throw in an extra case for free . ,counter-price
500,done . ,agree
501,<end>,<end>
502,hello are you still selling the drone ? ,intro
503,yes i am . ,intro
504,it is basically brand new . i just had to have one of these things and then once i bought it i was not all that impressed . ,supplemental
505,"don't really see a point myself . it is almost brand new , just sitting in my garage collecting dust . ",supplemental
506,"that's good , does it come with anything ? ",inquire
507,"yes it comes with a ton of stuff . there is a charger , cables , extra props , a wheeled case , just to name a few . oh also have a couple of skins for it that i never used and it does have a 4 year protection plan with 3 years left on it . ",inform
508,"wow okay cool , well i'm really interested but i think i can only come up with about 500 , is there any way you can come down on the price at all ? ",init-price
509,i can't go that low i have almost $1500 invested in this thing . i could maybe knock 50 off . so could you do $700 i will even bring it too you . ,counter-price
510,"okay maybe i can come up with like 675 , if you throw in the skins . how about that ? ",counter-price
511,i can do that . thank you i hope you enjoy it more than i did . ,disagree
512,<end>,<end>
513,hello ! ,intro
514,hello do you still have the iphone ? ,intro
515,"yeah , i have the phone . it's 16gb and unlocked . i was hoping to get at least $300 for it ",init-price
516,well what kind of condition is the phone in is it new in the box or is it used ? ,inquire
517,it's in excellent condition . it looks great and works perfectly . i have the charger and headset too ,inform
518,if it's used i see them on ebay for about $200 so would you take 200 ,counter-price
519,i can do $250 if you come buy it tonight ,counter-price
520,220 and it's a deal . ,agree
521,"okay , ill make the offer ! ",agree
522,<end>,<end>
523,hi can you tell me a little about the bike you are selling ? ,inquire
524,"it's a vintage , one of a kind . we actually had it assembled by hand with performance parts , it's definitely a special bike for enthusiats . ",inform
525,my son would love this bike ! are you willing to come down on the price at all ? ,vague-price
526,"i'm willing to negotiate , but i don't have too much wiggle room on it . ",agree
527,"i would like to offer $300 , how do you feel about that ? ",init-price
528,can you meet me halfway on the price ? $330 and i'll even throw in the spare tire i have for it . ,counter-price
529,at the price of $330 could you drop it off at my house for me ? ,agree
530,"sure , as long as you're local . ",agree
531,<end>,<end>
532,"hi , you're selling a fitbit flex and bands ? ",intro
533,yes i still have them ! ,intro
534,"excellent , what kinds of bands are they ? ",inquire
535,"it comes with the original black band , a blue band and a red band . ",inform
536,"oh cool , 3 bands . that's good . i can offer you 40 dollars , what do you think ? ",init-price
